Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Visibility_MeanRatio,Item_Type_Combined,Outlet
0,DRN47,180.666,2876.256,0.016852909,12.1,OUT049,0,1,1,0.960255405044,0,9
2,FDJ34,124.5704,1001.3632,0.094037241,11.8,OUT018,2,1,2,1.00313953136,1,3
0,FDX21,107.4912,982.7208,0.085312137,7.05,OUT018,2,1,2,0.878292071977,1,3
0,FDI57,195.7768,3547.3824,0.053764023,19.85,OUT027,2,1,3,0.99423171238,1,5
1,NCI42,207.0954,3125.931,0.010365546,18.75,OUT046,0,2,1,0.922289955634,2,8
2,FDL03,196.311,3142.576,0.027135522,19.25,OUT045,1,2,1,1.03900635133,1,7
0,FDX37,100.57,1398.18,0.0608028354444,16.2,OUT013,2,0,1,1.0,1,1
2,FDW57,176.0028,4427.57,0.116148596,8.31,OUT018,2,1,2,1.14629284843,1,3
0,FDX14,73.8354,1956.1204,0.075363922,13.1,OUT017,1,2,1,0.927506767484,1,2
0,FDD09,180.5976,3078.6592,0.021496403,13.5,OUT046,0,2,1,1.03661840075,1,8
2,FDM09,169.679,1018.674,0.085931544,11.15,OUT046,0,2,1,0.874728791994,1,8
1,NCW54,56.2588,687.1056,0.096806008,7.5,OUT018,2,1,2,1.1702326932,2,3
0,DRL11,156.5946,3787.0704,0.04778563,10.5,OUT027,2,1,3,0.925130807865,0,5
2,FDJ58,169.9764,2748.4224,0.105725004,15.6,OUT018,2,1,2,0.878292065431,1,3
0,FDX21,111.1912,109.1912,0.148764535,7.05,OUT019,0,2,0,1.53153720299,1,4
0,FDA20,186.524,2609.936,0.066997921,6.78,OUT017,1,2,1,1.00472089886,1,2
0,FDL34,141.1496,4516.7872,0.040938155,16.0,OUT035,1,2,1,0.998880823032,1,6
2,FDL38,89.1172,2319.6472,0.014661762,13.8,OUT027,2,1,3,0.870492870888,1,5
0,DRL11,159.6946,3629.2758,0.048213766,10.5,OUT018,2,1,2,0.933419529884,0,3
0,FDO40,148.8392,2087.9488,0.032761024,17.1,OUT018,2,1,2,0.933419537608,1,3
0,DRZ24,121.644,1557.972,0.068953878,7.535,OUT045,1,2,1,1.0,0,7
0,FDM52,146.6076,2364.9216,0.025988508,15.1,OUT035,1,2,1,0.999329043833,1,6
0,FDM52,149.0076,4138.6128,0.026140452,15.1,OUT017,1,2,1,1.00517170522,1,2
0,FDV49,264.7226,3171.8712,0.025932408,10.0,OUT018,2,1,2,0.926046942352,1,3
0,FDF47,224.0746,2243.746,0.098170402,20.85,OUT017,1,2,1,1.00472089339,1,2
2,FDF56,182.1976,724.3904,0.119439636,16.7,OUT035,1,2,1,0.874563387597,1,6
2,FDW12,143.6444,145.1444,0.059540542,8.315,OUT010,2,2,0,1.60509048979,1,0
0,FDY09,173.8054,175.1054,0.044122209,15.6,OUT019,0,2,0,1.67867339972,1,4
0,FDY55,258.4988,4111.9808,0.081304829,16.75,OUT035,1,2,1,1.49665035,1,6
0,FDU36,98.8384,492.692,0.081014461,6.15,OUT019,0,2,0,1.79819082798,1,4
1,NCR06,42.9112,1022.6688,0.006775667,12.5,OUT049,0,1,1,1.00062302034,2,9
0,FDW24,49.9034,194.4136,0.03749705,6.8,OUT046,0,2,1,0.874728793204,1,8
0,FDF16,149.8076,2808.3444,0.086060695,7.3,OUT013,2,0,1,0.874000858458,1,1
1,NCR18,42.5112,852.224,0.020519478,15.85,OUT049,0,1,1,1.00062304633,2,9
2,DRD01,56.5614,828.921,0.061163967,12.1,OUT035,1,2,1,0.922115515207,0,6
2,FDS15,107.6596,323.5788,0.07821891,9.195,OUT045,1,2,1,0.876502768241,1,7
2,FDT19,174.708,2942.836,0.14492016,7.59,OUT013,2,0,1,0.958300297622,1,1
0,FDE59,34.5532,359.532,0.062235983,12.15,OUT013,2,0,1,0.928858981541,1,1
2,FDE04,179.766,719.064,0.030166924,19.75,OUT010,2,2,0,1.73525305692,1,0
1,NCV17,130.2626,2360.9268,0.016104504,18.85,OUT035,1,2,1,1.14175687605,2,6
0,FDC17,211.2928,2735.1064,0.01544786,12.15,OUT013,2,0,1,0.921522402052,1,1
0,FDI45,174.2054,3677.2134,0.037574137,13.1,OUT035,1,2,1,0.922115517896,1,6
0,FDZ33,146.7076,3842.9976,0.106876976,10.195,OUT027,2,1,3,1.01980410066,1,5
0,FDJ56,100.77,199.74,0.32111501,8.985,OUT019,0,2,0,1.61481058685,1,4
2,FDN25,58.5588,171.7764,0.061124626,7.895,OUT013,2,0,1,0.921522405436,1,1
2,FDC10,118.9098,120.5098,0.127599399,9.8,OUT019,0,2,0,1.53153720621,1,4
0,FDQ22,38.9822,628.5152,0.029785889,16.75,OUT049,0,1,1,1.00062301915,1,9
1,NCR54,198.211,2946.165,0.0881321965556,16.35,OUT035,1,2,1,1.0,2,6
0,DRK11,149.5392,1789.6704,0.010762387,8.21,OUT035,1,2,1,1.03122568592,0,6
0,DRI37,58.3904,468.7232,0.108206497,15.85,OUT017,1,2,1,0.934890987269,0,2
0,FDX37,100.47,1597.92,0.063127333,16.2,OUT049,0,1,1,1.03823008481,1,9
0,FDF05,264.491,3681.874,0.02687089,17.5,OUT046,0,2,1,0.922289910467,1,8
0,FDW36,107.4622,317.5866,0.099681705,11.15,OUT019,0,2,0,1.61481058843,1,4
2,FDI04,198.1426,1977.426,0.072898645,13.65,OUT035,1,2,1,0.87456338501,1,6
2,FDB04,88.9856,1230.3984,0.063354531,11.35,OUT045,1,2,1,0.876502770143,1,7
0,FDU38,191.1504,4410.2592,0.082534287,10.8,OUT035,1,2,1,0.87456339031,1,6
2,FDY28,211.8218,1496.0526,0.152024355,7.47,OUT013,2,0,1,1.28817157843,1,1
0,FDP20,126.402,1012.016,0.045669236,19.85,OUT046,0,2,1,0.999069744299,1,8
2,FDC29,113.6176,2862.94,0.024342578,8.39,OUT017,1,2,1,1.00472090394,1,2
0,FDR45,239.2222,6692.6216,0.028988288,10.8,OUT049,0,1,1,1.03775072934,1,9
1,NCC42,140.2838,1404.838,0.044908404,15.0,OUT046,0,2,1,0.929632600597,2,8
1,NCF42,176.7712,2812.3392,0.168329848,17.35,OUT017,1,2,1,0.879676614551,2,2
0,FDZ45,198.8084,992.042,0.111936685,14.1,OUT010,2,2,0,1.60371929536,1,0
2,FDB23,226.6062,5191.2426,0.005620213,19.2,OUT017,1,2,1,0.964187984278,1,2
0,FDC41,78.067,1148.505,0.117095014,15.6,OUT049,0,1,1,0.876088763024,1,9
0,FDA10,124.1072,245.0144,0.248301532,20.35,OUT019,0,2,0,1.80624657316,1,4
1,NCM26,154.134,2909.546,0.023274107,20.5,OUT017,1,2,1,1.0338877351,2,2
0,FDZ58,122.3072,122.5072,0.091354948,17.85,OUT019,0,2,0,1.61481058497,1,4
0,FDW35,41.4454,1468.089,0.011087128,10.6,OUT035,1,2,1,0.922115564088,1,6
2,FDX32,143.3786,1733.7432,0.099839365,15.1,OUT035,1,2,1,1.02457280271,1,6
0,FDK40,264.691,5785.802,0.021938404,7.035,OUT018,2,1,2,1.28942634554,1,3
0,FDD04,142.4154,1985.4156,0.090480206,16.0,OUT017,1,2,1,1.03338453105,1,2
2,FDP28,262.6936,4175.8976,0.080640478,13.65,OUT046,0,2,1,0.929632603703,1,8
1,NCL42,246.7144,6615.3888,0.040338009,18.85,OUT013,2,0,1,0.998686269084,2,1
2,DRB13,190.353,569.259,0.007043008,6.115,OUT035,1,2,1,1.03594393021,0,6
2,FDC33,196.5768,2759.0752,0.069219165,8.96,OUT018,2,1,2,1.12853197311,1,3
0,FDO58,165.9526,2631.2416,0.039569689,19.6,OUT035,1,2,1,0.922115524208,1,6
0,FDE34,182.2634,363.5268,0.180588082,9.195,OUT010,2,2,0,1.72890488464,1,0
1,NCE19,52.7956,1037.3164,0.09301462,8.97,OUT046,0,2,1,0.874728788885,2,8
1,NCJ18,117.1124,355.5372,0.274405193,12.35,OUT010,2,2,0,1.46411666769,2,0
0,FDF52,183.9292,3283.7256,0.066887123,9.3,OUT049,0,1,1,0.960589587886,1,9
2,FDY04,162.421,1468.089,0.042468413,17.7,OUT035,1,2,1,0.922115521052,1,6
0,DRF49,111.9518,1138.518,0.071188446,7.27,OUT049,0,1,1,0.923723832336,0,9
2,FDX27,92.8436,189.0872,0.191008614,20.7,OUT010,2,2,0,1.73521524468,1,0
2,FDV28,32.8558,339.558,0.159595473,16.1,OUT013,2,0,1,1.06013584508,1,1
2,FDE33,78.8644,314.2576,0.086905536,19.35,OUT019,0,2,0,1.53153719185,1,4
0,FDQ37,193.3478,6006.1818,0.089186387,20.75,OUT013,2,0,1,0.87400086808,1,1
1,NCG30,123.6046,2988.1104,0.112321218,20.2,OUT046,0,2,1,0.922289919218,2,8
1,NCH29,98.5726,1761.7068,0.034668802,5.51,OUT017,1,2,1,1.03388771131,2,2
2,FDV20,129.0678,3560.6984,0.0623516841,20.2,OUT017,1,2,1,1.0,1,2
0,FDG57,48.5034,874.8612,0.072592873,14.7,OUT018,2,1,2,0.933419536866,1,3
2,FDU60,168.5132,2874.9244,0.059889718,20.0,OUT035,1,2,1,1.03719755748,1,6
1,NCH30,112.986,113.186,0.112402118,17.1,OUT010,2,2,0,1.6050904937,2,0
1,NCM29,132.6626,262.3252,0.029529474,11.5,OUT010,2,2,0,1.55601438934,2,0
2,FDB12,104.4648,2181.1608,0.105736638,11.15,OUT018,2,1,2,1.00313953928,1,3
0,FDD53,43.3454,503.3448,0.044291251,16.2,OUT049,0,1,1,0.959992163703,1,9
0,FDI44,76.0328,1853.5872,0.100388706,16.1,OUT049,0,1,1,1.0006230414,1,9
0,FDW56,191.2162,7504.2318,0.070556945,7.68,OUT027,2,1,3,0.87049288485,1,5
2,FDA01,59.4904,644.4944,0.054599767,15.0,OUT018,2,1,2,0.933419529568,1,3
0,FDG47,263.0252,2885.5772,0.069560905,12.8,OUT013,2,0,1,0.874000861553,1,1
0,FDT40,125.2678,1017.3424,0.0932249136667,5.985,OUT035,1,2,1,1.0,1,6
2,FDU20,120.3098,2530.7058,0.021453493,19.35,OUT035,1,2,1,0.874563380098,1,6
1,NCP41,109.8596,1617.894,0.016276741,16.6,OUT018,2,1,2,0.878292049029,2,3
0,FDW36,106.2622,2328.9684,0.056656942,11.15,OUT027,2,1,3,0.917823685399,1,5
0,FDN31,189.253,1328.271,0.072994847,11.5,OUT049,0,1,1,0.931077939062,1,9
1,NCU54,207.727,209.727,0.165073642,8.88,OUT010,2,2,0,1.55601439469,2,0
0,FDS01,177.9686,1244.3802,0.017744999,11.6,OUT046,0,2,1,0.958721284331,1,8
0,FDA23,101.7016,1518.024,0.047453947,9.8,OUT017,1,2,1,0.934890978418,1,2
2,FDY08,139.1838,1685.8056,0.171422166,9.395,OUT045,1,2,1,0.876502763394,1,7
0,FDJ28,193.3162,3078.6592,0.021860985,12.3,OUT046,0,2,1,1.03613982284,1,8
0,DRF36,192.6846,2866.269,0.023577298,16.1,OUT046,0,2,1,0.92963259191,0,8
2,FDH44,147.5418,294.2836,0.043304681,19.1,OUT010,2,2,0,1.73606768305,1,0
1,NCY54,174.0422,2069.3064,0.177971115,8.43,OUT049,0,1,1,0.93107793807,2,9
2,FDR59,260.4594,1046.6376,0.106894492,14.5,OUT010,2,2,0,1.55601439975,1,0
2,DRA59,184.8924,4442.2176,0.127927931,8.27,OUT046,0,2,1,0.959098440442,0,8
0,FDS55,148.0734,1930.1542,0.081623275,7.02,OUT017,1,2,1,0.964377084648,1,2
2,FDZ28,128.0678,1780.3492,0.051596927,20.0,OUT045,1,2,1,0.960522433055,1,7
0,DRG49,246.0486,7086.1094,0.067592098,7.81,OUT045,1,2,1,0.876502770945,0,7
0,FDH21,158.6604,316.9208,0.054670967,10.395,OUT019,0,2,0,1.53153721251,1,4
1,NCN19,189.853,3415.554,0.012089479,13.1,OUT013,2,0,1,1.02673923094,2,1
0,FDP25,216.5824,5241.1776,0.021250528,15.2,OUT045,1,2,1,0.876502757574,1,7
0,DRH59,74.738,1025.332,0.05843345,10.8,OUT046,0,2,1,1.03690349318,0,8
0,FDH09,50.7982,473.3838,0.05606697,12.6,OUT035,1,2,1,0.998880832682,1,6
1,NCK54,115.015,2912.875,0.029569276,12.15,OUT049,0,1,1,1.80332108279,2,9
0,FDT21,248.9092,5976.2208,0.0204332,7.42,OUT045,1,2,1,1.02910932793,1,7
2,FDR12,172.4764,687.1056,0.055213281,12.6,OUT019,0,2,0,1.5315371967,1,4
2,FDS25,111.4228,2984.1156,0.1408005,6.885,OUT017,1,2,1,0.87967661653,1,2
1,NCL05,42.177,1255.033,0.047665717,19.6,OUT027,2,1,3,1.15496077719,2,5
1,NCI30,246.446,3695.19,0.059268885,20.25,OUT017,1,2,1,0.879676611436,2,2
2,FDJ26,214.0218,1068.609,0.084937098,15.3,OUT045,1,2,1,0.961043513572,1,7
0,FDA56,122.4414,1583.9382,0.008778413,9.21,OUT049,0,1,1,0.931077969203,1,9
0,FDM33,220.4798,661.1394,0.0853244211111,15.6,OUT018,2,1,2,1.0,1,3
0,FDP04,62.7168,958.752,0.013834247,15.35,OUT049,0,1,1,0.92372384146,1,9
2,FDR55,190.3872,2836.308,0.132351411,12.15,OUT045,1,2,1,1.00109589238,1,7
1,NCZ54,164.0552,5523.4768,0.082955719,14.65,OUT027,2,1,3,1.0198040944,2,5
1,NCA53,50.3034,972.068,0.009893817,11.395,OUT049,0,1,1,1.02909420526,2,9
0,FDL20,111.9886,3002.0922,0.124966193444,17.1,OUT046,0,2,1,1.0,1,8
2,FDT26,119.044,1198.44,0.067940657,18.85,OUT035,1,2,1,0.998880836813,1,6
1,NCZ06,251.9698,4566.0564,0.094161662,19.6,OUT046,0,2,1,0.92228991895,2,8
2,FDA04,258.1962,4402.9354,0.067107448,11.3,OUT017,1,2,1,1.00472089681,1,2
0,FDD29,255.3698,4819.7262,0.018321361,12.15,OUT027,2,1,3,0.925130821695,1,5
2,FDS56,260.7252,6033.4796,0.038756864,5.785,OUT046,0,2,1,0.929632599426,1,8
2,FDT07,257.633,1537.998,0.077254736,5.82,OUT013,2,0,1,1.02692150624,1,1
0,FDT58,168.0816,2181.1608,0.08630486,9.0,OUT018,2,1,2,0.933419538772,1,3
2,FDJ10,139.1838,4916.933,0.128876537,5.095,OUT027,2,1,3,0.870492879132,1,5
2,FDN25,59.2588,801.6232,0.061163967,7.895,OUT035,1,2,1,0.922115515207,1,6
0,DRC27,247.4802,1474.0812,0.058220302,13.8,OUT045,1,2,1,0.876502766322,0,7
0,FDA38,238.7538,3605.307,0.025519534,5.44,OUT049,0,1,1,0.876088767869,1,9
0,FDM56,109.8912,873.5296,0.070133177,16.7,OUT013,2,0,1,0.958154844206,1,1
1,NCI43,46.9376,575.2512,0.025947095,19.85,OUT013,2,0,1,0.998238344873,2,1
2,FDP36,49.0008,860.2136,0.091688111,10.395,OUT017,1,2,1,1.60690883032,1,2
0,DRK49,40.5138,40.6138,0.0347979887,14.15,OUT019,0,2,0,1.0,0,4
2,FDW32,87.7882,515.3292,0.165101585,18.35,OUT019,0,2,0,1.53153719795,1,4
1,NCW18,237.9248,2133.2232,0.059417055,15.1,OUT049,0,1,1,1.33510650422,2,9
0,FDQ44,121.2756,2181.1608,0.036287517,20.5,OUT018,2,1,2,1.00313952808,1,3
0,FDL45,124.9704,2253.0672,0.037764269,15.6,OUT045,1,2,1,0.876502761624,1,7
2,DRB48,39.9822,746.3618,0.024848788,16.75,OUT035,1,2,1,1.03652173004,0,6
0,FDQ34,104.9622,1482.0708,0.162903525,10.85,OUT018,2,1,2,0.926046936698,1,3
2,FDH17,98.6726,1272.3438,0.016747538,16.2,OUT017,1,2,1,0.927506744396,1,2
2,FDN08,116.6466,117.8466,0.147904328,7.72,OUT010,2,2,0,1.7360676681,1,0
0,FDK57,120.044,4434.228,0.079904068,10.195,OUT027,2,1,3,1.11851067442,1,5
2,FDK10,180.466,719.064,0.040325274,5.785,OUT013,2,0,1,0.998238340997,1,1
2,FDL39,181.6318,1263.0226,0.06302467,16.1,OUT027,2,1,3,0.870492881244,1,5
0,FDP25,216.3824,6114.7072,0.021203509,15.2,OUT035,1,2,1,0.874563404201,1,6
2,FDC05,196.3768,2167.8448,0.098765906,13.1,OUT035,1,2,1,0.922115516345,1,6
0,FDA39,41.0822,942.7728,0.012707362,6.32,OUT013,2,0,1,1.15092496834,1,1
0,FDZ10,124.902,1897.53,0.04442649,17.85,OUT013,2,0,1,0.957966933423,1,1
2,FDK08,101.2016,2631.2416,0.121712459,9.195,OUT027,2,1,3,0.954453961529,1,5
0,DRD24,141.7154,2978.1234,0.030769458,13.85,OUT013,2,0,1,0.874000869386,0,1
0,DRG48,147.3102,2332.9632,0.014614357,5.78,OUT018,2,1,2,0.878292076991,0,3
2,FDH52,62.1194,123.8388,0.076868664,9.42,OUT019,0,2,0,1.678597223,1,4
2,FDS25,108.5228,1989.4104,0.140292495,6.885,OUT045,1,2,1,0.876502763315,1,7
1,NCH43,216.0192,2372.9112,0.070555571,8.42,OUT035,1,2,1,0.862557431286,2,6
0,DRK01,94.6436,1607.2412,0.061409711,7.63,OUT017,1,2,1,0.927506756765,0,2
2,FDD59,80.896,958.752,0.066555152,10.5,OUT017,1,2,1,1.14809987759,1,2
0,FDB27,197.7768,197.0768,0.092711708,7.575,OUT010,2,2,0,1.55601440114,1,0
2,FDO22,81.396,1198.44,0.017844609,13.5,OUT013,2,0,1,1.04060564109,1,1
0,FDD35,120.244,2277.036,0.025916883,12.15,OUT045,1,2,1,1.14392670172,1,7
2,FDR01,197.7742,796.2968,0.053611144,5.405,OUT035,1,2,1,0.922115520218,1,6
1,NCB31,262.291,525.982,0.207783483,6.235,OUT019,0,2,0,1.6148105875,2,4
0,FDC35,208.7638,3105.957,0.122837694,7.435,OUT046,0,2,1,0.874728793823,1,8
0,FDS23,127.0994,2826.9868,0.141174838,4.635,OUT045,1,2,1,0.924160345584,1,7
2,FDC33,197.7768,3153.2288,0.069078149,8.96,OUT045,1,2,1,1.12623288347,1,7
1,NCF18,191.9504,5369.0112,0.089345074,18.35,OUT018,2,1,2,0.878292067965,2,3
2,FDM36,173.5422,3448.844,0.058822142,11.65,OUT049,0,1,1,0.923723834784,1,9
0,FDJ53,121.3098,1446.1176,0.071368699,10.5,OUT049,0,1,1,0.876088759144,1,9
1,NCL17,140.7812,1567.2932,0.068055818,7.39,OUT018,2,1,2,0.878292065399,2,3
2,FDW27,154.5314,1396.1826,0.150122794,5.86,OUT027,2,1,3,1.02327904458,1,5
0,FDA32,215.7192,1078.596,0.030094192,14.0,OUT046,0,2,1,0.959098429007,1,8
2,FDA03,145.8102,291.6204,0.076097035,18.5,OUT010,2,2,0,1.73521523309,1,0
2,FDW09,79.6302,554.6114,0.025973384,13.65,OUT045,1,2,1,0.931517932648,1,7
0,FDN09,244.1828,731.0484,0.033631662,14.15,OUT045,1,2,1,1.0,1,7
2,FDM08,225.6088,4250.4672,0.053887301,10.1,OUT017,1,2,1,1.04248194838,1,2
0,FDX01,117.615,1514.695,0.024262772,10.1,OUT018,2,1,2,0.933419553995,1,3
0,DRO35,115.0492,4054.722,0.034624104,13.85,OUT049,0,1,1,0.931077923832,0,9
2,FDS31,178.5318,3067.3406,0.044281996,13.1,OUT045,1,2,1,1.28723786796,1,7
1,NCM53,104.828,2343.616,0.052121825,18.75,OUT049,0,1,1,0.931077934169,2,9
2,FDI16,52.064,852.224,0.135662712,14.0,OUT013,2,0,1,0.957763337842,1,1
0,DRF36,192.8846,5350.3688,0.023613955,16.1,OUT049,0,1,1,0.931077945908,0,9
0,FDW49,179.9002,4119.3046,0.082152451,19.5,OUT027,2,1,3,0.954078636313,1,5
2,FDB58,141.7154,425.4462,0.02363057,10.5,OUT019,0,2,0,1.53153718708,1,4
1,NCJ18,119.8124,2133.2232,0.164274416,12.35,OUT045,1,2,1,0.876502765532,2,7
2,FDL51,215.0876,5145.3024,0.047587685,20.7,OUT045,1,2,1,0.924160346286,1,7
0,FDS03,62.7826,1162.4868,0.079952983,7.825,OUT018,2,1,2,0.878292064757,1,3
1,NCO54,53.6614,165.7842,0.024992442,19.5,OUT019,0,2,0,1.53153719855,2,4
0,FDA48,222.0114,3547.3824,0.115107028,12.1,OUT045,1,2,1,1.00109588846,1,7
1,NCK06,123.1756,1211.756,0.008604657,5.03,OUT027,2,1,3,0.92513077901,2,5
1,NCZ54,162.4552,2274.3728,0.083528446,14.65,OUT045,1,2,1,1.02684483067,2,7
2,FDW39,177.237,4763.799,0.036731658,6.69,OUT027,2,1,3,1.28396887297,1,5
2,FDI09,238.188,5033.448,0.129337594,20.75,OUT046,0,2,1,1.14197277798,1,8
1,NCO02,65.0142,1120.5414,0.0713853041111,11.15,OUT049,0,1,1,1.0,2,9
0,DRF13,144.3444,2612.5992,0.029827665,12.1,OUT049,0,1,1,1.02909421545,0,9
2,FDK25,168.3474,4548.0798,0.157718931,11.6,OUT017,1,2,1,0.927506764451,1,2
0,FDZ38,173.7422,5863.0348,0.008046275,17.6,OUT017,1,2,1,0.927506711783,1,2
1,NCQ42,127.9678,254.3356,0.068753558,20.35,OUT019,0,2,0,1.67925755637,2,4
0,FDM14,108.9254,2713.135,0.013199737,13.8,OUT027,2,1,3,0.994231721693,1,5
0,FDC20,54.0272,447.4176,0.023971463,10.65,OUT046,0,2,1,0.958561013335,1,8
2,FDW32,86.2882,1631.8758,0.09468096,18.35,OUT018,2,1,2,0.878292065928,1,3
2,FDQ19,241.3512,5331.7264,0.014394261,7.35,OUT045,1,2,1,1.03501992647,1,7
0,FDE08,146.4734,3563.3616,0.049396364,18.2,OUT049,0,1,1,0.864530615844,1,9
2,FDC29,116.0176,1603.2464,0.024243294,8.39,OUT049,0,1,1,1.00062303434,1,9
0,FDV50,121.973,2709.806,0.122469209,14.3,OUT013,2,0,1,1.12301814489,1,1
2,FDF11,239.8538,4086.0146,0.017730951,10.195,OUT017,1,2,1,1.04200062453,1,2
0,FDN09,245.3828,1705.7796,0.035016754,14.15,OUT018,2,1,2,1.04118416747,1,3
0,DRG37,153.7972,1402.1748,0.019417732,16.2,OUT045,1,2,1,0.960076759735,0,7
1,NCV06,195.2478,7168.6686,0.066358426,11.3,OUT027,2,1,3,1.13644415859,2,5
0,DRJ13,159.9578,962.7468,0.105265475,12.65,OUT010,2,2,0,1.55601438791,0,0
0,DRF25,37.319,1281.665,0.038736754,9.0,OUT027,2,1,3,0.917823681864,0,5
0,FDE53,107.228,426.112,0.044991876,10.895,OUT010,2,2,0,1.46411667032,1,0
0,FDS08,176.337,1764.37,0.05696122,5.735,OUT046,0,2,1,0.874728786904,1,8
0,FDO23,93.7436,1701.7848,0.147255604,17.85,OUT017,1,2,1,1.03364619024,1,2
2,FDT07,255.433,4357.661,0.077319079,5.82,OUT046,0,2,1,1.02777679634,1,8
1,NCX29,146.9102,3207.8244,0.089135671,10.0,OUT035,1,2,1,0.874563393567,2,6
2,FDG22,38.119,732.38,0.041373331,17.6,OUT035,1,2,1,0.922115522325,1,6
0,DRJ47,173.308,6751.212,0.04403602,18.25,OUT027,2,1,3,0.870492883359,0,5
0,FDL43,77.567,306.268,0.027041859,10.1,OUT013,2,0,1,0.921522414401,1,1
2,FDZ43,241.2512,8239.9408,0.056782237,11.0,OUT027,2,1,3,0.994231715593,1,5
2,FDZ21,97.241,193.082,0.03922186,17.6,OUT046,0,2,1,0.929632598746,1,8
0,FDJ50,53.3982,1209.7586,0.021581922,8.645,OUT035,1,2,1,0.929456816043,1,6
0,FDV35,155.9314,3878.285,0.128206001,19.5,OUT046,0,2,1,0.922289913181,1,8
0,FDW56,190.8162,2693.8268,0.071301323,7.68,OUT017,1,2,1,0.879676612301,1,2
0,DRL35,43.277,649.155,0.030765898,15.7,OUT045,1,2,1,1.28770081665,0,7
2,FDR01,199.0742,4777.7808,0.053730029,5.405,OUT045,1,2,1,0.924160350741,1,7
2,FDS24,86.9514,1416.8224,0.062350672,20.85,OUT045,1,2,1,0.924160344365,1,7
1,NCL17,140.4812,2422.1804,0.068163102,7.39,OUT017,1,2,1,0.879676615445,2,2
0,FDS13,263.1884,2914.8724,0.129835493,6.465,OUT018,2,1,2,1.0,1,3
0,FDB59,197.6084,2380.9008,0.015309885,18.25,OUT045,1,2,1,1.03872071435,1,7
2,FDW26,222.3772,1556.6404,0.106538757,11.8,OUT027,2,1,3,0.870492877805,1,5
0,FDQ12,230.001,689.103,0.061999648,12.65,OUT019,0,2,0,1.53153719149,1,4
0,FDX59,31.9558,373.5138,0.051618281,10.195,OUT013,2,0,1,0.928858994105,1,1
0,FDL36,91.583,539.298,0.076505799,15.1,OUT017,1,2,1,0.879676609764,1,2
2,FDQ55,114.8834,1612.5676,0.013091186,13.65,OUT018,2,1,2,1.00313952694,1,3
0,FDV46,141.418,559.272,0.022074764,18.2,OUT019,0,2,0,1.79960180888,1,4
0,FDM28,181.466,179.766,0.079146113,15.7,OUT019,0,2,0,1.53153718422,1,4
0,FDT40,125.2678,763.0068,0.096337184,5.985,OUT017,1,2,1,1.03338453436,1,2
0,DRJ11,189.9872,756.3488,0.142425145,9.5,OUT010,2,2,0,1.96312479301,0,0
0,FDD51,44.7744,181.0976,0.1050340944,11.15,OUT045,1,2,1,1.0,1,7
1,NCT17,188.6214,6029.4848,0.041663111,10.8,OUT027,2,1,3,0.994231715055,2,5
1,NCW17,126.8994,3083.9856,0.019386234,18.0,OUT046,0,2,1,0.913330440676,2,8
1,NCY29,56.293,113.186,0.135226962,13.65,OUT019,0,2,0,1.53153719764,2,4
0,DRH36,73.4696,2087.9488,0.03248678,16.2,OUT013,2,0,1,1.0,0,1
0,FDB17,179.7976,2535.3664,0.036729122,13.15,OUT049,0,1,1,0.876088752646,1,9
1,NCA17,148.4392,1789.6704,0.045380404,20.6,OUT013,2,0,1,1.17068134389,2,1
2,FDT27,234.6616,4687.232,0.069587171,11.395,OUT046,0,2,1,0.87472878974,1,8
2,FDR32,229.5694,3425.541,0.08573655,6.78,OUT013,2,0,1,1.15931194371,1,1
2,FDG41,110.7228,1657.842,0.076681143,8.84,OUT049,0,1,1,1.00062303776,1,9
0,FDX25,184.0292,3101.2964,0.102055777,16.7,OUT046,0,2,1,1.3323989748,1,8
2,FDG56,63.2536,1347.5792,0.071856726,13.3,OUT017,1,2,1,0.934890982153,1,2
2,FDN16,102.399,2270.378,0.063054947,12.6,OUT017,1,2,1,0.927506761128,1,2
2,FDD47,172.3448,2556.672,0.142383847,7.6,OUT035,1,2,1,0.874563390493,1,6
2,FDR12,170.5764,3779.0808,0.03150851,12.6,OUT013,2,0,1,0.874000860001,1,1
2,FDS33,90.0514,1505.3738,0.123620492,6.67,OUT049,0,1,1,1.1440787699,1,9
1,NCC55,36.7848,782.9808,0.06375108,10.695,OUT035,1,2,1,1.15940502965,2,6
0,FDA38,241.1538,480.7076,0.04461205,5.44,OUT019,0,2,0,1.53153721054,1,4
0,FDK44,173.5738,1911.5118,0.122204371,16.6,OUT035,1,2,1,1.02740004153,1,6
2,FDZ57,127.2994,642.497,0.037764307,10.0,OUT046,0,2,1,1.03690349871,1,8
1,NCN14,185.2608,1470.0864,0.092437711,19.1,OUT017,1,2,1,0.963923625773,2,2
1,NCB06,161.792,159.792,0.137807013,17.6,OUT010,2,2,0,1.55601439,2,0
2,DRL01,235.3958,6309.7866,0.077292302,19.5,OUT049,0,1,1,0.960068738129,0,9
2,FDU10,38.4848,633.8416,0.045763062,10.1,OUT049,0,1,1,1.0006230435,1,9
1,NCS38,112.6176,3091.9752,0.090558833,8.6,OUT018,2,1,2,1.17558967445,2,3
0,FDQ16,109.1912,1637.868,0.041703666,19.7,OUT013,2,0,1,0.921522418611,1,1
