Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG56,-580.664631696,OUT010
FDC05,3182.26803504,OUT046
FDK09,3414.28863518,OUT013
NCV29,2765.44614573,OUT045
NCC43,2094.10095713,OUT019
NCA42,2419.2929864,OUT049
FDC10,2115.45792185,OUT046
FDC16,1149.57607864,OUT013
NCL17,2153.2428843,OUT013
FDA51,1716.45862917,OUT035
FDW01,2186.90410171,OUT017
NCF30,2061.75682223,OUT045
FDN49,636.326603363,OUT013
FDY20,1535.4612194,OUT045
FDC15,2386.24574446,OUT045
FDY24,898.633519523,OUT046
NCG43,1278.35033252,OUT017
FDA48,3191.44560703,OUT013
NCF55,465.476560088,OUT017
FDL38,1830.58757273,OUT049
NCQ29,4415.897699,OUT018
FDC34,2263.2673441,OUT017
FDP36,2124.99689735,OUT027
FDN50,585.592411909,OUT010
FDO23,1573.93477938,OUT049
FDT56,949.007598172,OUT013
FDT13,4093.62203094,OUT027
FDZ03,2696.29692928,OUT013
FDQ03,1713.18562635,OUT010
FDU44,2611.66295489,OUT045
FDD03,3675.7111245,OUT049
NCH30,1631.39840914,OUT013
FDS60,1158.22220012,OUT010
FDG08,2654.55667121,OUT046
FDX38,703.443938726,OUT017
FDD22,1622.4011475,OUT017
FDW51,3170.50965254,OUT013
FDL09,2535.99952877,OUT017
FDZ60,1728.30257777,OUT045
NCH07,2645.2012473,OUT046
NCQ41,3013.59666501,OUT049
FDW04,2063.38073658,OUT049
FDI08,5030.77054475,OUT027
FDR19,841.870315589,OUT019
FDV13,1521.96645688,OUT046
FDB52,3790.02915467,OUT017
FDZ48,2990.58252076,OUT027
NCO14,1118.61717239,OUT049
FDZ50,2747.66892944,OUT013
FDN27,-85.2427461452,OUT019
FDQ60,1845.82219063,OUT013
FDR49,478.012686815,OUT017
DRJ35,2108.07482846,OUT027
DRI49,1042.058134,OUT017
FDB47,3069.04626509,OUT017
FDP37,330.188429992,OUT010
FDR26,2968.13658667,OUT049
FDY31,920.70088252,OUT019
FDC11,1341.6616204,OUT045
DRP47,3709.70806889,OUT035
NCY54,3104.94906134,OUT018
FDR27,2301.55594664,OUT046
FDQ21,297.688984342,OUT019
NCQ29,3930.75366042,OUT035
FDJ02,2422.14296715,OUT046
FDE21,2343.56442103,OUT018
FDM39,2961.89417457,OUT046
FDZ01,1644.5229162,OUT017
NCB19,1924.19127009,OUT018
FDU03,2843.26277357,OUT046
FDP27,3155.49217513,OUT049
DRF01,2227.19780624,OUT045
FDM03,1441.84650281,OUT049
FDV01,2437.05524393,OUT046
FDS16,2218.30858641,OUT046
FDO45,1513.73071547,OUT035
NCX06,2890.53702111,OUT035
FDP13,910.664433633,OUT046
NCR38,4355.73232566,OUT018
FDA01,921.949242195,OUT013
FDT26,1677.40533706,OUT017
FDD44,5003.96523307,OUT027
FDB26,804.754369933,OUT013
FDP45,2433.25050625,OUT019
NCP55,881.948860594,OUT046
FDT23,1165.57174477,OUT017
FDO51,721.314870333,OUT045
FDA44,1104.88741448,OUT046
NCJ31,4109.94062214,OUT018
FDX37,1505.85567375,OUT045
NCD18,3666.11218029,OUT049
FDN40,3408.2640285,OUT027
FDL33,2702.24509592,OUT017
DRF48,2544.44070635,OUT035
FDW08,1373.33651817,OUT035
FDX39,3866.40170701,OUT018
FDB38,2736.44849897,OUT049
FDY46,3336.65505714,OUT018
NCB06,2677.22034184,OUT049
FDA34,2635.40662503,OUT035
FDA35,1918.73535336,OUT045
FDQ07,3403.94350822,OUT035
FDU32,1751.72061366,OUT045
FDU26,1931.43759531,OUT013
FDU13,415.530969309,OUT010
FDO09,3908.12537107,OUT035
FDW03,362.966310975,OUT019
FDB38,2204.49008402,OUT013
FDL26,522.077768828,OUT010
NCN43,1994.36427169,OUT045
FDH08,3676.49062506,OUT045
NCC31,953.761668945,OUT019
FDH14,2311.97431071,OUT035
FDL40,1385.23020017,OUT017
FDD20,1707.50824701,OUT035
NCV53,3588.99439019,OUT035
FDD16,1324.90832579,OUT045
FDP24,1880.74194177,OUT035
FDQ25,2795.72156825,OUT045
FDM38,864.337082145,OUT035
NCT18,1214.7245419,OUT010
FDM34,2273.52872542,OUT049
DRH37,1071.12783252,OUT010
NCE07,2136.5412105,OUT013
FDG12,1460.52560857,OUT013
FDB59,1235.37749383,OUT010
FDS10,3247.45790617,OUT018
FDN21,1498.57774742,OUT010
FDM02,1511.77472798,OUT045
FDO44,1752.84104226,OUT049
NCN17,1241.1516507,OUT017
FDH16,2027.41224924,OUT018
FDL44,2666.61444507,OUT046
FDY47,1891.01689313,OUT017
DRI39,1070.98449361,OUT046
NCX54,2213.32473392,OUT018
FDE59,792.494931448,OUT046
FDO46,2913.8805668,OUT045
DRE13,1677.29854483,OUT046
FDW14,1174.83103124,OUT013
FDF35,1700.39831625,OUT046
FDO50,-524.407728439,OUT019
DRF49,1702.4964992,OUT017
FDT60,2269.30627731,OUT049
FDP38,969.036782668,OUT045
FDA31,3905.97011878,OUT027
FDY52,-799.906534503,OUT010
FDD03,4720.53677558,OUT027
FDN52,1924.69114205,OUT018
FDU20,426.063857031,OUT010
FDD22,1727.52190507,OUT035
NCB55,-622.455662067,OUT019
FDN27,1664.39930565,OUT045
FDD16,1223.37942479,OUT013
FDW48,1235.44276331,OUT046
DRN35,705.993966081,OUT045
FDX25,2531.01436452,OUT049
DRD49,3721.91802635,OUT049
FDE21,309.840190089,OUT019
FDN44,2420.08288927,OUT035
DRC01,1175.11995308,OUT049
NCK30,3980.62250512,OUT046
FDU39,818.951650432,OUT013
FDB49,1523.36796604,OUT013
FDS12,2004.87087234,OUT045
FDR57,2982.26807899,OUT018
FDX22,4620.86900505,OUT027
FDC60,1431.14986355,OUT013
NCE42,3697.96735817,OUT049
NCK42,3507.04246056,OUT049
DRE01,3510.35079173,OUT017
FDE57,2688.36252613,OUT018
DRK59,2871.05137366,OUT019
FDB10,4735.75167767,OUT027
FDQ25,2899.88611207,OUT046
FDY26,3146.68015249,OUT017
FDG28,3794.24829854,OUT049
FDM14,1913.50849738,OUT049
NCH29,1724.98477608,OUT049
FDD48,2079.11639611,OUT049
FDC17,3312.89103906,OUT045
DRH49,2570.20466245,OUT027
FDN44,2977.64431616,OUT018
FDC29,1848.79519888,OUT045
DRK01,57.5353867042,OUT019
FDD48,1682.95991798,OUT017
FDB59,2902.51353963,OUT013
FDY45,1768.47648893,OUT010
FDX60,1185.44935988,OUT035
FDT09,455.012402713,OUT010
DRB24,2911.00770834,OUT018
FDL13,3669.37722444,OUT035
FDN16,1702.53495839,OUT035
FDK57,1571.78728478,OUT013
FDO22,2529.13677868,OUT027
FDC57,1490.73726954,OUT010
FDZ13,1985.57252548,OUT027
FDW27,2181.82377005,OUT013
FDX10,828.478641979,OUT049
FDY08,2773.66254366,OUT018
FDA49,1299.84663696,OUT017
FDC32,2089.32445689,OUT018
FDO04,697.845103744,OUT035
NCZ54,2256.98263474,OUT013
FDY40,825.727769542,OUT045
FDW36,1763.19948143,OUT045
FDE11,2524.76561502,OUT017
DRE37,2846.82979343,OUT045
NCK19,2802.13371102,OUT017
FDT19,2671.23995055,OUT035
FDE56,1057.35790987,OUT045
FDZ57,205.190825332,OUT010
FDB35,1615.3770937,OUT035
FDF09,-954.704417875,OUT010
FDO34,2769.57406364,OUT046
FDA55,3644.73825912,OUT046
NCM18,1071.29063135,OUT035
FDJ20,553.392042469,OUT019
DRQ35,558.832082747,OUT019
FDG02,2875.12418993,OUT013
NCU29,2889.49991559,OUT018
FDL27,2244.9408116,OUT027
NCA54,2785.36410085,OUT035
FDJ32,932.995294049,OUT035
FDB21,1900.57528853,OUT019
FDR46,2190.65349602,OUT035
FDZ32,1774.52336995,OUT046
DRF36,2823.77713748,OUT017
NCU54,3043.05123969,OUT017
NCI31,430.67378056,OUT017
DRA59,2845.65941379,OUT035
NCC55,642.011531335,OUT045
FDE44,1198.01868818,OUT018
NCN26,2112.52590427,OUT018
FDC11,1516.73110523,OUT049
FDV24,2238.85742329,OUT035
FDR40,-262.285153923,OUT019
NCQ17,2617.29673806,OUT049
FDC46,2852.28031392,OUT045
NCM18,1232.73267276,OUT046
FDK16,1541.74884715,OUT046
FDI28,1190.18850772,OUT017
FDS11,4045.8519324,OUT018
DRD13,1176.46730434,OUT046
FDL36,1490.32385128,OUT035
FDI27,656.182275607,OUT013
FDJ53,487.589742793,OUT019
FDS44,3625.68627391,OUT045
FDE28,3510.8067088,OUT046
FDQ33,2755.82821861,OUT018
FDB37,3325.19022612,OUT017
FDQ31,1462.94632724,OUT045
NCQ05,2206.59368032,OUT046
FDE10,1854.4681894,OUT013
FDF38,557.300120853,OUT017
FDE50,1512.58004184,OUT019
DRG37,769.727248087,OUT010
NCH06,4011.80153372,OUT049
FDY14,4129.72623551,OUT045
FDO27,1314.40104337,OUT017
FDQ19,3893.80072013,OUT049
FDZ26,2196.84538345,OUT019
FDN51,3862.60251548,OUT013
FDK20,1917.81564658,OUT035
FDD40,3590.64301577,OUT018
DRI25,1549.1489468,OUT018
FDH56,1796.06515252,OUT017
FDI36,4223.20467212,OUT027
DRH11,1584.90192824,OUT018
NCV18,1179.95297205,OUT017
DRI01,2678.72666344,OUT049
DRE48,3232.42393995,OUT049
FDS51,961.883960121,OUT035
FDM38,671.652662417,OUT017
FDB60,4332.25604855,OUT027
FDY58,3589.13847062,OUT035
FDY22,2224.88074942,OUT045
FDF11,4907.76400176,OUT027
FDZ51,1492.54793987,OUT035
FDQ45,2507.09783029,OUT017
FDF17,3055.97172969,OUT035
NCF31,3649.96790677,OUT027
FDA37,1932.92430473,OUT013
FDO51,888.200267545,OUT046
FDF34,3030.17715035,OUT013
FDD57,2105.49550745,OUT018
FDO37,3552.74871507,OUT046
FDR49,916.348098515,OUT049
FDS39,2488.16146632,OUT049
FDI48,2106.15144442,OUT027
DRM35,2943.81889397,OUT049
FDV57,2392.97457591,OUT035
FDZ55,2353.65818026,OUT013
FDI28,1306.81010964,OUT035
FDS21,1238.16694803,OUT045
FDT34,1420.15957223,OUT013
DRI25,980.945060049,OUT035
FDT47,-240.220160991,OUT010
DRH39,1017.87827584,OUT045
NCD54,2325.67879025,OUT045
FDU16,2449.01309561,OUT027
NCW29,2161.46143831,OUT045
FDV25,4558.04912637,OUT027
FDM56,1705.62406776,OUT035
FDZ04,2367.08263043,OUT027
FDG59,-995.123914869,OUT019
FDI56,1540.5354926,OUT045
FDS33,1200.52972573,OUT035
FDC23,2901.84845381,OUT049
FDT11,3244.71285844,OUT049
FDG17,3861.65063381,OUT045
FDZ44,1985.56096221,OUT045
FDJ52,2349.1416996,OUT013
DRI23,2337.60169957,OUT046
DRE15,-566.828325341,OUT010
NCF07,1458.49926697,OUT013
NCR29,1203.26289337,OUT049
FDE44,-997.094442825,OUT019
FDT23,1350.32939073,OUT035
NCG06,3735.87887332,OUT017
NCU41,1295.3637464,OUT010
FDH46,1560.3362132,OUT017
FDV31,2486.9039632,OUT013
NCT41,3572.80190699,OUT027
FDE22,3845.07283164,OUT027
FDC26,1735.96491291,OUT045
DRF51,470.305871984,OUT017
NCY53,101.556435683,OUT019
FDY21,2562.74539408,OUT017
FDL27,888.625185337,OUT013
FDZ34,2974.91438636,OUT049
NCF43,137.39800737,OUT010
FDC21,1856.29131026,OUT035
FDL26,2186.68786475,OUT013
FDT25,359.847621906,OUT010
NCR30,1266.7904731,OUT046
DRL23,292.892114599,OUT019
NCR05,3291.41192534,OUT049
NCE19,1501.52621104,OUT018
FDY07,715.03978754,OUT035
FDB10,3375.40167388,OUT017
FDP57,1449.02031153,OUT013
FDU48,684.378093855,OUT019
FDH48,1092.5215404,OUT035
FDO33,1733.31137989,OUT035
NCU29,2437.4875406,OUT045
FDW35,921.900934387,OUT046
FDH05,1898.58126177,OUT010
FDP26,1780.98693784,OUT049
DRG27,627.287901541,OUT035
FDQ33,2355.6368361,OUT046
FDH20,-207.277226011,OUT010
FDV14,1599.41943633,OUT046
DRD01,1156.18652074,OUT046
NCI17,1645.90783967,OUT049
FDF39,2239.94029595,OUT010
FDX37,1614.75102402,OUT046
NCX17,3471.81946969,OUT035
FDN03,3872.26124057,OUT013
NCS41,919.829502638,OUT010
FDH34,2917.81319367,OUT045
NCX53,2671.93000859,OUT018
FDY31,2522.58115442,OUT046
FDD20,1601.17682383,OUT017
FDE51,939.411970916,OUT045
FDV27,1703.07945327,OUT046
FDF16,2368.56454213,OUT035
FDZ02,1850.14199297,OUT049
NCK05,831.228875235,OUT045
FDM12,4303.09035357,OUT027
NCA05,2786.25167625,OUT018
FDX33,2452.5323281,OUT045
FDM25,2931.57249032,OUT049
FDE41,1758.19799891,OUT018
FDW14,1316.8857405,OUT045
NCD30,1569.02296261,OUT046
FDB23,1855.2003299,OUT010
FDF45,1150.25864912,OUT046
FDW20,1714.29032119,OUT017
FDF47,3341.59852826,OUT045
NCR05,1612.98785837,OUT019
DRB01,2929.62317873,OUT046
FDE36,2483.36385263,OUT013
FDU56,2626.82235788,OUT049
FDB23,3731.98620436,OUT049
FDN48,1764.36492829,OUT049
FDS43,2564.95447379,OUT013
NCN05,2687.05918509,OUT013
NCL53,2856.55179921,OUT049
FDL56,1501.50588444,OUT046
FDH17,2173.22722036,OUT018
FDP37,2131.41150618,OUT046
FDG09,1595.12291862,OUT019
FDA55,3518.3973921,OUT045
FDX31,3643.62528951,OUT049
FDJ41,4119.76497029,OUT045
DRC24,2524.35380645,OUT045
FDQ21,1851.81831206,OUT035
NCT54,1284.27796372,OUT045
FDH08,3854.4030634,OUT049
FDY38,4129.63617054,OUT018
DRM11,2283.60458638,OUT010
FDG32,3551.2982829,OUT049
NCH18,3954.51687511,OUT046
FDI20,3323.72619988,OUT035
FDA33,2780.63533021,OUT018
FDN45,3268.42932731,OUT013
FDT45,-915.996043469,OUT010
FDR32,3282.34783106,OUT035
FDA48,3113.55010131,OUT017
FDN23,2075.63682071,OUT017
NCR18,712.151806398,OUT035
FDD45,1459.39823255,OUT046
FDI22,3758.21557855,OUT018
FDT09,1983.01447734,OUT013
DRC24,3724.14841827,OUT027
FDT39,2616.04578239,OUT046
FDX28,1167.03497163,OUT045
FDA50,2109.70349183,OUT018
FDT33,3707.5581042,OUT027
FDQ60,2164.88399985,OUT049
NCM19,2100.68660889,OUT018
FDF40,4009.04975872,OUT046
NCI30,3804.53440622,OUT035
FDK34,3765.76115144,OUT049
FDA38,5018.34972551,OUT027
FDT02,493.967547681,OUT045
FDC11,1122.86668525,OUT017
FDD08,932.325490722,OUT046
NCS29,4198.04619067,OUT046
DRI03,895.853697834,OUT010
FDK48,952.959727109,OUT035
FDM52,2509.50812214,OUT049
FDP49,906.292719927,OUT035
DRA24,2841.93403874,OUT046
NCJ43,2808.498332,OUT049
FDE11,2720.16984116,OUT045
FDP01,2682.08653482,OUT049
FDQ59,1726.69107533,OUT018
FDA43,1611.70263912,OUT019
FDL14,2391.13469787,OUT017
FDV50,924.953058762,OUT010
FDT01,4335.69428053,OUT027
NCC42,2203.67608189,OUT035
FDO28,1895.43563628,OUT046
FDD32,-153.789095159,OUT019
FDV45,2890.78312823,OUT035
NCW17,580.945351392,OUT019
NCJ17,2656.27713868,OUT027
NCF18,3208.43445046,OUT049
FDP01,2471.6404551,OUT045
FDH24,2513.42710323,OUT045
FDI38,4433.36307991,OUT027
FDX03,902.284776577,OUT035
FDY28,2986.122337,OUT046
FDN34,2980.50001457,OUT018
FDJ02,2398.76772275,OUT045
FDW40,647.185656233,OUT019
FDX03,726.814244367,OUT017
FDE17,3578.22264329,OUT027
FDT58,2715.15583707,OUT046
FDI38,3048.974747,OUT013
FDW22,3258.81604867,OUT035
FDS15,3106.48588137,OUT027
NCX06,2794.71280784,OUT013
DRK47,3553.90144418,OUT035
FDC23,3967.05916382,OUT027
FDM56,-24.0232123615,OUT010
FDP21,3208.42842631,OUT046
FDP58,3323.70517627,OUT046
FDA27,2280.5476604,OUT019
FDK41,-81.3560518342,OUT019
NCH42,3745.26862281,OUT046
FDG29,712.460163525,OUT045
FDW15,3002.30530949,OUT018
FDD28,1277.32544936,OUT018
FDQ37,3259.35367484,OUT049
FDC23,2709.58028959,OUT035
FDV13,1435.85686668,OUT035
FDK33,3482.27670006,OUT046
FDO33,1585.9282079,OUT013
FDN21,2237.93335575,OUT017
NCW06,4111.0231951,OUT027
FDI38,3150.58616908,OUT035
FDC21,3105.80714663,OUT027
NCS05,2256.11748099,OUT046
NCN53,993.672591552,OUT049
FDV40,-848.490790191,OUT010
FDG60,3409.04108042,OUT017
NCY30,4114.81029585,OUT027
FDM40,2051.49734353,OUT045
NCO30,2910.24534603,OUT046
FDK10,2927.23636084,OUT046
FDM36,2776.96741624,OUT045
FDN10,1652.25500047,OUT013
FDM46,2039.55881983,OUT018
FDX50,2053.28638909,OUT049
FDP33,3861.80878712,OUT045
FDO12,2975.02988587,OUT045
FDC28,1399.04116894,OUT013
FDO31,1498.85915165,OUT045
FDX45,2268.5361097,OUT035
FDV21,2102.31768012,OUT049
FDH04,1857.72320817,OUT049
NCG54,2422.97195238,OUT013
FDO13,2672.67068632,OUT046
FDA09,3908.13299179,OUT027
FDC38,1817.64656384,OUT017
NCO42,2411.22360264,OUT046
FDL45,2265.57455558,OUT049
NCK31,875.027743248,OUT013
FDM39,2688.50935546,OUT017
FDC22,1208.36265081,OUT010
FDF46,1828.7207336,OUT046
FDQ37,3037.1146722,OUT045
FDH41,1531.77378469,OUT010
FDQ04,805.846786689,OUT046
NCQ02,4134.39730606,OUT027
FDJ57,4125.62009078,OUT027
NCE07,2436.47324447,OUT049
FDE56,891.265789837,OUT013
FDI20,3529.50761226,OUT049
FDK36,1354.8842755,OUT018
FDP08,4240.29255496,OUT027
FDF44,1962.53876173,OUT017
NCU53,2336.51571412,OUT017
FDF47,3337.77663418,OUT035
FDS55,593.276479677,OUT010
FDZ52,39.9280986232,OUT010
FDL04,2185.86230231,OUT018
NCM26,2291.23011233,OUT035
FDX43,2755.69056533,OUT049
FDP52,3497.09772726,OUT049
DRK49,702.146993535,OUT045
FDE38,2483.45343696,OUT013
DRF13,2212.66340369,OUT035
FDK41,-263.921738194,OUT010
FDJ04,3032.31453172,OUT027
FDZ44,2496.62260677,OUT018
FDS11,3417.35061596,OUT013
FDA55,3737.69765623,OUT049
NCW53,3147.30437236,OUT046
FDB49,2852.86153833,OUT027
FDD23,2733.51526148,OUT017
NCV42,1875.08008952,OUT045
NCZ29,2537.61781045,OUT018
FDQ26,796.87115927,OUT013
FDV08,188.485466706,OUT017
FDC53,1937.77751396,OUT049
FDV58,1089.95473521,OUT010
NCP02,-374.590630592,OUT019
DRI37,996.029131966,OUT045
FDQ12,3830.51659947,OUT049
FDE33,1506.77680178,OUT046
FDX27,1451.4925401,OUT045
FDM22,764.693874338,OUT017
NCH30,240.991589335,OUT019
FDC04,3560.98532274,OUT017
FDO38,1424.51024152,OUT046
FDV52,3086.58480684,OUT027
FDB32,1498.65674082,OUT013
FDV43,1344.42048858,OUT018
FDI24,3292.02406399,OUT018
FDR40,1158.75413003,OUT017
FDW02,2158.24608335,OUT049
FDE44,878.854188627,OUT049
FDL38,1725.68146612,OUT046
NCT54,512.164546875,OUT010
DRJ39,1757.35527911,OUT010
FDW55,3830.23125612,OUT049
DRF13,637.681272189,OUT019
NCW17,2315.07440323,OUT049
FDP13,803.865772335,OUT035
FDS08,3309.69902325,OUT018
NCP17,994.35070427,OUT035
NCO53,2486.90977819,OUT035
FDH19,2757.48770163,OUT045
FDJ04,1611.18858726,OUT017
FDG10,1354.28810175,OUT049
FDA40,-451.601296982,OUT010
FDI53,2433.95594048,OUT045
FDU09,-649.392753965,OUT010
FDK60,1396.46865676,OUT045
FDR43,408.938858127,OUT017
FDW22,3052.1506407,OUT017
DRP47,2055.56367094,OUT010
DRG48,807.078766986,OUT010
FDA14,2169.08769383,OUT035
FDU49,1304.99989785,OUT013
FDK28,3959.71753921,OUT045
FDT19,2780.96963778,OUT046
NCQ42,1988.18336597,OUT045
FDD03,3531.67432767,OUT045
NCM53,1616.54243969,OUT013
NCX53,2146.44605284,OUT045
FDV14,2672.9904072,OUT027
NCZ54,2226.30020183,OUT017
FDB39,860.815638158,OUT013
DRC24,2584.19431592,OUT046
FDY36,1212.47644938,OUT013
FDN01,2653.35462528,OUT035
DRH25,971.660855303,OUT046
FDV08,856.151941192,OUT046
NCP53,3822.63326132,OUT049
FDU52,1441.84922332,OUT010
NCI42,3259.62358334,OUT045
FDZ14,1979.26849267,OUT035
FDF11,3773.89858559,OUT046
FDQ13,1976.24876868,OUT018
FDO32,-921.556234185,OUT010
DRJ37,2876.09865833,OUT018
FDY43,2469.50818854,OUT046
NCT41,2121.22911316,OUT017
NCV17,2070.57723347,OUT045
FDM04,2017.26932258,OUT027
DRB48,1209.72151658,OUT018
FDM24,2192.90306979,OUT013
FDT37,3977.84025739,OUT049
NCO05,-85.076999304,OUT010
FDL13,3830.82292539,OUT046
FDL15,2300.17224073,OUT017
FDB11,3960.48761058,OUT018
FDL14,1139.68596121,OUT019
FDY10,349.35120043,OUT019
FDJ40,1973.41528585,OUT049
NCW18,3294.73503502,OUT046
NCY06,1918.85413957,OUT013
DRE13,2050.37610807,OUT018
FDA26,3388.38275049,OUT045
NCE19,-693.716659208,OUT010
FDE33,1432.4570705,OUT035
DRL59,2234.95202953,OUT027
FDY07,864.869398856,OUT046
FDF57,3126.19788711,OUT018
FDM58,1311.5001851,OUT035
FDP26,2792.9954385,OUT027
FDY32,2711.17969713,OUT046
FDD51,-205.639078429,OUT010
FDU22,2290.02381164,OUT018
FDZ49,3942.06024901,OUT018
NCI42,3084.32184854,OUT017
FDT04,1673.34758324,OUT027
NCU41,2976.78981693,OUT045
FDS56,4121.66726341,OUT045
NCN42,2055.73468308,OUT017
FDK34,3670.0324977,OUT046
FDB03,3561.17576201,OUT017
DRJ25,817.940148786,OUT035
FDT25,3289.38334344,OUT027
FDN20,2401.00343737,OUT013
FDP09,3244.65540942,OUT013
FDM20,1992.41212269,OUT019
NCG55,1712.4560783,OUT046
NCP14,1670.30358662,OUT045
NCH06,3873.09892674,OUT046
FDV52,1721.44399063,OUT013
NCL07,633.245755915,OUT035
DRJ11,3939.73327589,OUT027
DRO59,1162.12301568,OUT013
FDW15,801.967208016,OUT010
NCQ30,2003.29709988,OUT035
NCN54,-199.628076932,OUT019
FDY01,2999.39555622,OUT027
FDX39,3332.21164973,OUT035
FDH53,2408.72240356,OUT027
FDA57,675.645105343,OUT035
NCC07,179.713797248,OUT010
FDU28,2783.27888796,OUT013
FDK36,-960.823659378,OUT010
FDR36,1321.2949993,OUT018
NCQ17,2340.89200722,OUT035
FDS28,-510.801592337,OUT019
FDE08,2434.85067954,OUT045
FDU22,1894.2283848,OUT046
FDG41,1746.77575802,OUT045
FDO31,-189.439372948,OUT010
FDM21,2421.31709475,OUT019
FDU40,2889.47485417,OUT017
FDV36,2513.33902783,OUT018
FDT10,2312.06385897,OUT027
FDX38,899.669459283,OUT045
NCU30,3550.48784836,OUT027
NCV06,3127.09246463,OUT049
FDT16,3977.72689528,OUT035
NCP41,3077.90448206,OUT027
FDZ56,2551.05254618,OUT017
FDC22,2929.07618431,OUT035
FDU10,678.676509633,OUT035
FDS46,1962.42719231,OUT045
FDO08,2834.18874176,OUT049
NCV42,2371.38538098,OUT018
FDP33,3820.95306789,OUT035
FDJ12,3377.51106322,OUT046
FDH04,1634.03436541,OUT045
NCU54,3107.06178037,OUT013
FDO36,1044.41723114,OUT010
FDT37,5031.76909756,OUT027
FDD14,1174.75971935,OUT010
FDA16,3051.04621979,OUT013
NCS42,0.292462308024,OUT019
FDP10,194.565247455,OUT019
FDQ28,2634.1732686,OUT049
FDK57,889.690843191,OUT010
FDK02,1692.45220771,OUT013
FDW47,2522.90689567,OUT018
NCC42,2730.49733506,OUT018
FDQ37,3564.34483954,OUT018
FDL40,1437.87389491,OUT046
DRE13,-55.3401336023,OUT010
FDQ34,2867.63826011,OUT027
NCB54,2170.80684561,OUT046
FDS48,2508.57119325,OUT049
FDO15,1378.91683043,OUT045
NCT30,741.446254617,OUT013
FDU49,2640.52681903,OUT027
FDE21,1951.66543798,OUT046
FDS49,-427.847215509,OUT019
FDT38,2568.70456199,OUT027
FDZ01,1840.24769775,OUT045
FDC41,1267.97653964,OUT035
DRG13,931.759643744,OUT010
NCZ42,4085.84021718,OUT018
NCM07,1442.40082619,OUT045
NCV17,2381.3642642,OUT018
DRK39,1308.87480214,OUT035
FDS37,2379.09559509,OUT018
FDV12,50.442852903,OUT019
NCG19,3996.19029191,OUT018
FDS51,882.403330579,OUT013
NCO14,981.240030035,OUT046
FDC38,2109.84486742,OUT046
FDN15,2279.15213251,OUT046
NCH42,3468.80831877,OUT013
FDQ22,756.091997703,OUT046
FDC05,2932.47209868,OUT013
FDZ31,2619.35987439,OUT013
DRJ23,3082.74774141,OUT049
FDC52,2372.67134843,OUT035
DRD12,-421.286179031,OUT010
FDV55,2045.23683029,OUT017
FDD32,1497.56629494,OUT046
FDR01,3397.36132183,OUT049
FDY08,721.843126283,OUT019
FDQ45,2907.69594323,OUT045
DRN11,3403.87509606,OUT027
NCS05,2685.10815956,OUT018
FDY32,2551.22079388,OUT035
NCD31,2632.42407306,OUT045
NCE06,2788.57886115,OUT049
NCP14,1740.62484995,OUT046
NCF18,1525.56450626,OUT019
FDF14,2844.32974924,OUT018
FDB22,2102.83261929,OUT017
NCH54,2778.77176355,OUT049
FDU27,703.69723301,OUT035
FDS58,3707.08113359,OUT027
NCU29,2353.48904673,OUT035
FDJ57,2729.41817803,OUT013
FDL56,1595.86392927,OUT049
FDH60,2784.65833912,OUT035
FDN24,1426.57649911,OUT018
FDD02,1685.34149089,OUT017
FDP15,3522.16735436,OUT017
FDB28,4288.05941775,OUT027
DRC49,2335.42864341,OUT045
NCG30,2450.18311911,OUT018
FDJ14,1367.95115413,OUT049
FDL52,744.021664328,OUT045
NCG19,4696.93894467,OUT027
NCN41,2019.21740176,OUT035
FDW22,3148.42854533,OUT013
FDI02,1603.16447159,OUT013
FDV51,2620.12243111,OUT045
FDV48,1371.42241341,OUT046
NCL17,820.434756036,OUT019
FDP46,1401.08351933,OUT045
FDU10,676.675565265,OUT045
FDT37,2024.23790381,OUT010
FDI27,760.732484413,OUT035
FDN51,4115.32578661,OUT046
FDW07,1407.02588008,OUT035
FDN45,3615.51361335,OUT049
DRN37,3762.82044623,OUT027
DRF48,2768.58238754,OUT049
FDP38,-461.972368496,OUT019
NCX18,4170.03784893,OUT027
FDK45,2387.05010399,OUT018
FDZ37,1476.55362244,OUT049
FDS50,3887.7373282,OUT018
NCR54,3413.5349357,OUT018
NCS17,1424.58848852,OUT035
FDV31,2736.58554854,OUT046
DRE27,1367.00993507,OUT017
FDN60,2356.45323894,OUT013
FDK26,2794.98795743,OUT013
FDX37,2017.97743172,OUT018
FDW31,3162.38901278,OUT046
FDX26,3321.37524734,OUT018
DRL49,876.691218984,OUT019
FDU49,1237.84026691,OUT017
FDY58,3715.14499365,OUT046
FDN03,3985.6483761,OUT045
NCV06,1966.66004483,OUT010
FDH53,1183.35393661,OUT045
FDG31,1621.225816,OUT018
NCC06,2152.22659003,OUT045
FDS13,4211.34470306,OUT049
FDP16,3786.51078893,OUT035
FDA35,1779.25652069,OUT013
DRP47,4345.9377304,OUT018
FDY28,2312.90399983,OUT010
FDY20,1516.65087195,OUT035
NCH30,1574.70208064,OUT017
NCR29,-506.177922574,OUT019
NCP05,2171.01957187,OUT013
NCF30,496.580200831,OUT019
FDA08,2554.89116111,OUT035
FDN51,5235.01902574,OUT027
FDH12,1885.81434919,OUT046
FDY39,2695.71564875,OUT017
NCO53,2543.40460552,OUT045
FDB40,2506.16948109,OUT046
FDH02,1643.75698301,OUT049
